id,title,primary_area,venue,decision,decision_bucket,accepted_label,review_rating_avg,review_confidence_avg,review_count,author_count,keyword_count,title_chars,abstract_chars,has_code_link,md_present,md_line_count,md_figures,md_tables,md_math_blocks,md_has_broken_table_token,md_path
rRHuBZdDfY,EvaLearn: Quantifying the Learning Capability and Efficiency of LLMs via Sequential Problem Solving,evaluation,NeurIPS 2025 poster,,poster,1,,,0,16,3,99,1731,0,0,,,,,,
feLdTALuq3,Evaluating and Learning Optimal Dynamic Treatment Regimes under Truncation by Death,general_machine_learning,NeurIPS 2025 poster,,poster,1,,,0,3,7,83,542,0,0,,,,,,
kMIhNcIZGb,Evaluating LLM-contaminated Crowdsourcing Data Without Ground Truth,other,NeurIPS 2025 poster,,poster,1,,,0,4,4,67,1212,0,0,,,,,,
X9SNL203cV,Evaluating LLMs in Open-Source Games,social_and_economic_aspects_of_machine_learning,NeurIPS 2025 poster,,poster,1,,,0,2,6,36,1085,0,0,,,,,,
BpwIPxSSdb,Evaluating multiple models using labeled and unlabeled data,evaluation,NeurIPS 2025 poster,,poster,1,,,0,6,3,59,1356,0,0,,,,,,
SLDYuNGwvU,Evaluating Robustness of Monocular Depth Estimation with Procedural Scene Perturbations,applications,NeurIPS 2025 poster,,poster,1,,,0,10,5,87,858,1,0,,,,,,
yRxX01oRIi,Evaluating the Inductive Abilities of Large Language Models: Why Chain-of-Thought Reasoning Sometimes Hurts More Than Helps,evaluation,NeurIPS 2025 poster,,poster,1,,,0,4,3,123,1218,0,0,,,,,,
rRPyI2h0yN,Eve3D: Elevating Vision Models for Enhanced 3D Surface Reconstruction via Gaussian Splatting,applications,NeurIPS 2025 poster,,poster,1,,,0,9,2,92,879,0,0,,,,,,
qcFTezC4x9,Event-based HDR Structured Light,machine_learning_for_sciences,NeurIPS 2025 poster,,poster,1,,,0,6,3,32,1483,0,0,,,,,,
cRxzKxsKow,Event-Driven Dynamic Scene Depth Completion,applications,NeurIPS 2025 poster,,poster,1,,,0,4,3,43,1545,0,0,,,,,,
BWpMTkRrEO,Event-Guided Consistent Video Enhancement with Modality-Adaptive Diffusion Pipeline,applications,NeurIPS 2025 poster,,poster,1,,,0,6,3,83,1679,0,0,,,,,,
OmtKcee8NA,EventMG: Efficient Multilevel Mamba-Graph Learning for Spatiotemporal Event Representation,deep_learning,NeurIPS 2025 poster,,poster,1,,,0,4,4,90,1875,0,0,,,,,,
xSHqNf5Pdc,Every Rollout Counts: Optimal Resource Allocation for Efficient Test-Time Scaling,deep_learning,NeurIPS 2025 poster,,poster,1,,,0,10,3,81,1415,0,0,,,,,,
vqXWCC0aUG,EverybodyDance: Bipartite Graph–Based Identity Correspondence for Multi-Character Animation,applications,NeurIPS 2025 poster,,poster,1,,,0,9,2,91,1425,0,0,,,,,,
rKASv92Myl,EVODiff: Entropy-aware Variance Optimized Diffusion Inference,deep_learning,NeurIPS 2025 poster,,poster,1,,,0,3,5,61,1543,1,0,,,,,,
XQXjTfrtwc,Evolution of Information in Interactive Decision Making:  A Case Study for Multi-Armed Bandits,theory,NeurIPS 2025 poster,,poster,1,,,0,3,3,94,867,0,0,,,,,,
qsYbytjmQK,Evolutionary Prediction Games,theory,NeurIPS 2025 poster,,poster,1,,,0,2,5,29,1151,0,0,,,,,,
nR9S0Iet8O,Evolutionary Reasoning Does Not Arise in Standard Usage of Protein Language Models,machine_learning_for_sciences,NeurIPS 2025 poster,,poster,1,,,0,5,4,82,1580,0,0,,,,,,
tjXtcZjIgQ,EvolvedGRPO: Unlocking Reasoning in LVLMs via Progressive Instruction Evolution,deep_learning,NeurIPS 2025 poster,,poster,1,,,0,7,3,79,1695,1,0,,,,,,
AU2eaY2QEu,Evolving and Regularizing Meta-Environment Learner for Fine-Grained Few-Shot Class-Incremental Learning,deep_learning,NeurIPS 2025 poster,,poster,1,,,0,5,2,103,1174,0,0,,,,,,
dbq6NZfi3c,EVOREFUSE: Evolutionary Prompt Optimization for Evaluation and Mitigation of LLM Over-Refusal to Pseudo-Malicious Instructions,social_and_economic_aspects_of_machine_learning,NeurIPS 2025 poster,,poster,1,,,0,9,3,126,1851,1,0,,,,,,
TeocEZCWnr,Exact and Linear Convergence for Federated Learning under Arbitrary Client Participation is Attainable,optimization,NeurIPS 2025 poster,,poster,1,,,0,3,5,102,1248,0,0,,,,,,
O1abxStFcy,Exact Expressive Power of Transformers with Padding,theory,NeurIPS 2025 poster,,poster,1,,,0,2,6,51,1782,0,0,,,,,,
ySFDPoiANu,Execution Guided Line-by-Line Code Generation,deep_learning,NeurIPS 2025 poster,,poster,1,,,0,3,4,45,1607,0,0,,,,,,
TjWdyVWBAG,ExGra-Med: Extended Context Graph Alignment for Medical Vision-Language Models,deep_learning,NeurIPS 2025 poster,,poster,1,,,0,13,4,78,1141,0,0,,,,,,
k2wzVFXZmC,Explainable Reinforcement Learning from Human Feedback to Improve Alignment,deep_learning,NeurIPS 2025 poster,,poster,1,,,0,5,2,75,1524,0,0,,,,,,
l6hAqx4eoB,Explainably Safe Reinforcement Learning,reinforcement_learning,NeurIPS 2025 poster,,poster,1,,,0,5,5,39,1920,0,0,,,,,,
0Y7AxxNCYh,Explaining and Mitigating Crosslingual Tokenizer Inequities,deep_learning,NeurIPS 2025 poster,,poster,1,,,0,4,3,59,1569,0,1,957,17,219,0,1,pdf2md/markdown_output/0Y7AxxNCYh__Explaining and Mitigating Crosslingual Tokenizer Inequities/0Y7AxxNCYh__Explaining and Mitigating Crosslingual Tokenizer Inequities.md
on22Rx5A4F,Explaining Similarity in Vision-Language Encoders with Weighted Banzhaf Interactions,social_and_economic_aspects_of_machine_learning,NeurIPS 2025 poster,,poster,1,,,0,6,5,84,1354,0,0,,,,,,
6QjgmXRItM,Explaining the Law of Supply and Demand via Online Learning,theory,NeurIPS 2025 poster,,poster,1,,,0,1,3,59,828,0,0,,,,,,
YEakcHa98a,Explicitly Modeling Subcortical Vision with a Neuro-Inspired Front-End Improves CNN Robustness,neuroscience_and_cognitive_science,NeurIPS 2025 poster,,poster,1,,,0,3,4,94,1564,0,0,,,,,,
ixOpURt7wC,Exploiting Dynamic Sparsity in Einsum,infrastructure,NeurIPS 2025 poster,,poster,1,,,0,6,4,37,1470,0,0,,,,,,
D5TSSVkTBA,Exploiting LLMs for Automatic Hypothesis Assessment via a Logit-Based Calibrated Prior,applications,NeurIPS 2025 poster,,poster,1,,,0,2,5,86,1762,0,0,,,,,,
V8FnYzDX35,Exploiting Task Relationships in Continual Learning via Transferability-Aware Task Embeddings,general_machine_learning,NeurIPS 2025 poster,,poster,1,,,0,7,3,93,1332,1,0,,,,,,
iBRfJY91QQ,Exploiting the Asymmetric Uncertainty Structure of Pre-trained VLMs on the Unit Hypersphere,probabilistic_methods,NeurIPS 2025 poster,,poster,1,,,0,7,3,91,1175,0,0,,,,,,
TkHcdBLsJJ,Exploiting Vocabulary Frequency Imbalance in Language Model Pre-training,deep_learning,NeurIPS 2025 poster,,poster,1,,,0,2,5,72,1385,0,0,,,,,,
A5Y8Uh5Szl,Exploration from a Primal-Dual Lens: Value-Incentivized Actor-Critic Methods for Sample-Efficient Online RL,theory,NeurIPS 2025 poster,,poster,1,,,0,4,3,107,1263,0,0,,,,,,
XQIa0vGIum,Explore In-Context Message Passing Operator for Graph Neural Networks in A Mean Field Game,general_machine_learning,NeurIPS 2025 poster,,poster,1,,,0,4,4,90,2036,0,0,,,,,,
p58mKXaeWC,Exploring and Exploiting Model Uncertainty in Bayesian Optimization,probabilistic_methods,NeurIPS 2025 poster,,poster,1,,,0,3,3,67,1407,0,0,,,,,,
jWrDyknUZ8,Exploring and Leveraging Class Vectors for Classifier Editing,applications,NeurIPS 2025 poster,,poster,1,,,0,2,3,61,1395,0,0,,,,,,
UQT2inkLmb,Exploring Data Scaling Trends and Effects in Reinforcement Learning from Human Feedback,reinforcement_learning,NeurIPS 2025 poster,,poster,1,,,0,7,3,87,2131,0,0,,,,,,
XxRKqFsvoK,Exploring Landscapes for Better Minima along Valleys,optimization,NeurIPS 2025 poster,,poster,1,,,0,5,6,52,1361,0,0,,,,,,
xtHJ0eNEUv,Exploring Neural Granger Causality with xLSTMs: Unveiling Temporal Dependencies in Complex Data,probabilistic_methods,NeurIPS 2025 poster,,poster,1,,,0,4,3,95,974,0,0,,,,,,
mHHrnCWwrD,Exploring Polyglot Harmony: On Multilingual Data Allocation for  Large Language Models Pretraining,deep_learning,NeurIPS 2025 poster,,poster,1,,,0,9,4,98,1417,0,0,,,,,,
kITPSoTBUo,Exploring Semantic-constrained Adversarial  Example with Instruction Uncertainty Reduction,social_and_economic_aspects_of_machine_learning,NeurIPS 2025 poster,,poster,1,,,0,9,2,90,2154,0,0,,,,,,
q2cFqXOj3h,Exploring Structural Degradation in Dense Representations for Self-supervised Learning,general_machine_learning,NeurIPS 2025 poster,,poster,1,,,0,5,2,86,1380,1,0,,,,,,
9dEU1gq3v9,Exploring the Design Space of Diffusion Bridge Models,deep_learning,NeurIPS 2025 poster,,poster,1,,,0,3,3,53,1157,0,0,,,,,,
x0i7wvRLHK,Exploring the limits of strong membership inference attacks on large language models,social_and_economic_aspects_of_machine_learning,NeurIPS 2025 poster,,poster,1,,,0,15,2,84,1448,0,0,,,,,,
h6xQClTm4W,Exploring the Limits of Vision-Language-Action Manipulation in Cross-task Generalization,applications,NeurIPS 2025 poster,,poster,1,,,0,9,2,88,1467,0,0,,,,,,
3veDGO9KiK,Exploring the Noise Robustness of Online Conformal Prediction,general_machine_learning,NeurIPS 2025 poster,,poster,1,,,0,5,3,61,1579,0,0,,,,,,
3QjESmXftM,Exploring the Translation Mechanism of Large Language Models,social_and_economic_aspects_of_machine_learning,NeurIPS 2025 poster,,poster,1,,,0,6,5,60,1466,0,0,,,,,,
4ULtNYHc5T,Exploring Tradeoffs through Mode Connectivity for Multi-Task Learning,general_machine_learning,NeurIPS 2025 poster,,poster,1,,,0,5,2,69,1700,0,0,,,,,,
D1PeGJtVEu,ExPO: Unlocking Hard Reasoning with Self-Explanation-Guided Reinforcement Learning,deep_learning,NeurIPS 2025 poster,,poster,1,,,0,4,6,82,1911,0,0,,,,,,
by8N8HCqAG,Exponential Convergence Guarantees for Iterative Markovian Fitting,theory,NeurIPS 2025 poster,,poster,1,,,0,3,4,66,995,0,0,,,,,,
GyOrgWZZKO,Exponential Dynamic Energy Network for High Capacity Sequence Memory,neuroscience_and_cognitive_science,NeurIPS 2025 poster,,poster,1,,,0,4,3,68,1598,0,0,,,,,,
jRnGy4ZzK5,"Extragradient Method for $(L_0, L_1)$-Lipschitz Root-finding Problems",optimization,NeurIPS 2025 poster,,poster,1,,,0,2,4,69,1320,0,0,,,,,,
ocBuEUl6Yz,Extremely Simple Multimodal Outlier Synthesis for Out-of-Distribution Detection and Segmentation,applications,NeurIPS 2025 poster,,poster,1,,,0,5,4,96,1318,1,0,,,,,,
2X0Fy0jqPa,Eyes Wide Open: Ego Proactive Video-LLM for Streaming Video,applications,NeurIPS 2025 poster,,poster,1,,,0,4,3,59,1125,0,0,,,,,,
6QJZDAIhfk,F-Adapter: Frequency-Adaptive Parameter-Efficient Fine-Tuning in Scientific Machine Learning,machine_learning_for_sciences,NeurIPS 2025 poster,,poster,1,,,0,4,1,92,1719,0,0,,,,,,
loznSxLomv,FACE: A General Framework for Mapping Collaborative Filtering Embeddings into LLM Tokens,applications,NeurIPS 2025 poster,,poster,1,,,0,8,3,88,1279,1,0,,,,,,
ssocZIfk94,FACE: Faithful Automatic Concept Extraction,social_and_economic_aspects_of_machine_learning,NeurIPS 2025 poster,,poster,1,,,0,4,5,43,1188,0,0,,,,,,
EeyvDitalf,Fact-R1: Towards Explainable Video Misinformation Detection with Deep Reasoning,applications,NeurIPS 2025 poster,,poster,1,,,0,9,2,79,1256,0,0,,,,,,
5UQpW4Jov4,FaCT: Faithful Concept Traces for Explaining Neural Network Decisions,deep_learning,NeurIPS 2025 poster,,poster,1,,,0,4,3,69,1119,0,0,,,,,,
xlDmm4r98R,FACT: Mitigating Inconsistent Hallucinations in LLMs via Fact-Driven Alternating Code-Text Training,deep_learning,NeurIPS 2025 poster,,poster,1,,,0,11,3,99,1338,0,0,,,,,,
nsySOGmHf9,Factor Decorrelation Enhanced Data Removal from Deep Predictive Models,optimization,NeurIPS 2025 poster,,poster,1,,,0,4,5,70,1116,0,0,,,,,,
dqBkZ9rmSF,Fading to Grow: Growing Preference Ratios via Preference Fading Discrete Diffusion for Recommendation,deep_learning,NeurIPS 2025 poster,,poster,1,,,0,11,3,101,2040,0,0,,,,,,
UGjWlxU6GY,FADRM: Fast and Accurate Data Residual Matching for Dataset Distillation,general_machine_learning,NeurIPS 2025 poster,,poster,1,,,0,6,3,72,1484,0,0,,,,,,
1t4hR9JCcS,Failure by Interference: Language Models Make Balanced Parentheses Errors  When Faulty Mechanisms Overshadow Sound Ones,deep_learning,NeurIPS 2025 poster,,poster,1,,,0,4,4,119,1331,0,0,,,,,,
BXJWKpEfro,Failure Prediction at Runtime for Generative Robot Policies,reinforcement_learning,NeurIPS 2025 poster,,poster,1,,,0,4,5,59,1568,0,0,,,,,,
OFSAgrid1R,Fair Continuous Resource Allocation with Equality of Impact,social_and_economic_aspects_of_machine_learning,NeurIPS 2025 poster,,poster,1,,,0,4,14,59,1249,0,0,,,,,,
p27bSdc3FS,Fair Deepfake Detectors Can Generalize,social_and_economic_aspects_of_machine_learning,NeurIPS 2025 poster,,poster,1,,,0,6,1,38,1253,0,0,,,,,,
Dm3DMOcKIA,Fair Matroid Selection,theory,NeurIPS 2025 poster,,poster,1,,,0,3,3,22,1177,0,0,,,,,,
mpRWBiVVkS,Fair Minimum Labeling: Efficient Temporal Network Activations for Reachability and Equity,theory,NeurIPS 2025 poster,,poster,1,,,0,2,10,89,1254,0,0,,,,,,
sa6icF1Mnd,Fair Representation Learning with Controllable High Confidence Guarantees via Adversarial Inference,social_and_economic_aspects_of_machine_learning,NeurIPS 2025 poster,,poster,1,,,0,5,3,99,1051,0,0,,,,,,
HqsE29wxnS,FairDD: Fair Dataset Distillation,applications,NeurIPS 2025 poster,,poster,1,,,0,5,2,33,1674,0,0,,,,,,
2jQJ7aNdT1,FairDICE: Fairness-Driven Offline Multi-Objective Reinforcement Learning,reinforcement_learning,NeurIPS 2025 poster,,poster,1,,,0,4,2,72,1147,0,0,,,,,,
uaQWgFk2Pf,FairImagen: Post-Processing for Bias Mitigation in Text-to-Image Models,social_and_economic_aspects_of_machine_learning,NeurIPS 2025 poster,,poster,1,,,0,6,4,71,1316,1,0,,,,,,
i9zoexiRFA,Fairness under Competition,social_and_economic_aspects_of_machine_learning,NeurIPS 2025 poster,,poster,1,,,0,3,4,26,1019,0,0,,,,,,
gjjsDmlQRW,Fairness-aware Anomaly Detection via Fair Projection,general_machine_learning,NeurIPS 2025 poster,,poster,1,,,0,3,2,52,1332,0,0,,,,,,
bqaiMuNzfK,Fairness-aware Bayes Optimal Functional Classification,social_and_economic_aspects_of_machine_learning,NeurIPS 2025 poster,,poster,1,,,0,4,4,54,1335,0,0,,,,,,
wsmP79iuyT,Fairness-Regularized Online Optimization with Switching Costs,optimization,NeurIPS 2025 poster,,poster,1,,,0,4,3,61,1624,0,0,,,,,,
t0PtZOlo3y,FairNet: Dynamic Fairness Correction without Performance Loss via Contrastive Conditional LoRA,social_and_economic_aspects_of_machine_learning,NeurIPS 2025 poster,,poster,1,,,0,3,3,94,1584,1,0,,,,,,
xeFZUrJSH7,Fairshare Data Pricing via Data Valuation for Large Language Models,social_and_economic_aspects_of_machine_learning,NeurIPS 2025 poster,,poster,1,,,0,4,5,67,1376,0,0,,,,,,
udHMDBrfTv,Faithful Dynamic Imitation Learning from Human Intervention with Dynamic Regret Minimization,reinforcement_learning,NeurIPS 2025 poster,,poster,1,,,0,6,4,92,1161,0,0,,,,,,
z6d5MRMDNf,Faithful Group Shapley Value,social_and_economic_aspects_of_machine_learning,NeurIPS 2025 poster,,poster,1,,,0,4,3,28,859,0,0,,,,,,
HUUQmnwUIx,FALCON: An ML Framework for Fully Automated Layout-Constrained Analog Circuit Design,machine_learning_for_sciences,NeurIPS 2025 poster,,poster,1,,,0,8,6,84,1426,0,0,,,,,,
BDKkFwskot,FALCON: Fine-grained Activation Manipulation by Contrastive Orthogonal Unalignment for Large Language Model,social_and_economic_aspects_of_machine_learning,NeurIPS 2025 poster,,poster,1,,,0,7,1,107,1100,0,0,,,,,,
yPXOfBoQL7,FALQON: Accelerating LoRA Fine-tuning with Low-Bit Floating-Point Arithmetic,deep_learning,NeurIPS 2025 poster,,poster,1,,,0,5,5,76,1415,1,0,,,,,,
eLHIERUitQ,FAME: Adaptive Functional Attention with Expert Routing for Function-on-Function Regression,deep_learning,NeurIPS 2025 poster,,poster,1,,,0,3,1,91,1022,0,0,,,,,,
s3LMqrwwHJ,FANS: A Flatness-Aware Network Structure for Generalization in Offline Reinforcement Learning,reinforcement_learning,NeurIPS 2025 poster,,poster,1,,,0,6,3,93,1451,0,0,,,,,,
PxgIElCohI,Fantastic Features and Where to Find Them: A Probing Method to combine Features from Multiple Foundation Models,deep_learning,NeurIPS 2025 poster,,poster,1,,,0,4,4,111,1655,0,0,,,,,,
tPqBnGwTwa,Far from the Shallow: Brain-Predictive Reasoning Embedding through Residual Disentanglement,neuroscience_and_cognitive_science,NeurIPS 2025 poster,,poster,1,,,0,6,2,91,1985,0,0,,,,,,
o9iReV4FGm,Fast attention mechanisms: a tale of parallelism,theory,NeurIPS 2025 poster,,poster,1,,,0,5,4,48,821,0,0,,,,,,
lCsVtkMusN,Fast Computation and Optimization for Opinion-Based Quantities of Friedkin-Johnsen Model,social_and_economic_aspects_of_machine_learning,NeurIPS 2025 poster,,poster,1,,,0,4,4,88,788,0,0,,,,,,
3kVM0m60Q5,Fast constrained sampling in pre-trained diffusion models,deep_learning,NeurIPS 2025 poster,,poster,1,,,0,3,2,57,1511,1,0,,,,,,
3ln8F2nOuA,Fast Data Attribution for Text-to-Image Models,deep_learning,NeurIPS 2025 poster,,poster,1,,,0,5,4,46,1117,0,0,,,,,,
eKeQB9mpuT,Fast exact recovery of noisy matrix from few entries: the infinity norm approach,theory,NeurIPS 2025 poster,,poster,1,,,0,2,4,80,2170,0,0,,,,,,
uNqTxj5brQ,Fast Inference for Augmented Large Language Models,applications,NeurIPS 2025 poster,,poster,1,,,0,7,2,50,1281,0,0,,,,,,
ifGwVxiigF,Fast Last-Iterate Convergence of SGD in the Smooth Interpolation Regime,optimization,NeurIPS 2025 poster,,poster,1,,,0,4,8,71,1386,0,0,,,,,,
ILf0VJYQBD,Fast Local Search Algorithms for Clustering with Adaptive Sampling and Bandit Strategies,theory,NeurIPS 2025 poster,,poster,1,,,0,5,2,88,1823,0,0,,,,,,
e46NRNunFp,Fast Non-Log-Concave Sampling under Nonconvex Equality and Inequality Constraints with Landing,probabilistic_methods,NeurIPS 2025 poster,,poster,1,,,0,3,3,94,1584,0,0,,,,,,
NYcnZaA4vO,Fast Rate Bounds for Multi-Task and Meta-Learning with Different Sample Sizes,theory,NeurIPS 2025 poster,,poster,1,,,0,2,5,77,1140,0,0,,,,,,
OuklL6Q3sO,Fast Solvers for Discrete Diffusion Models: Theory and Applications of High-Order Algorithms,deep_learning,NeurIPS 2025 poster,,poster,1,,,0,8,4,92,1353,1,0,,,,,,
aixLLnS70r,Fast Zeroth-Order Convex Optimization with Quantum Gradient Methods,optimization,NeurIPS 2025 poster,,poster,1,,,0,7,6,67,1085,0,0,,,,,,
4asFznbzJg,Fast-in-Slow: A Dual-System VLA Model Unifying Fast Manipulation within Slow Reasoning,applications,NeurIPS 2025 poster,,poster,1,,,0,11,3,86,1860,0,0,,,,,,
qqEfm8tlCM,FAST: Foreground‑aware Diffusion with Accelerated Sampling Trajectory for Segmentation‑oriented Anomaly Synthesis,applications,NeurIPS 2025 poster,,poster,1,,,0,7,2,113,1565,1,0,,,,,,
wN7aPpCfSx,FastDINOv2: Frequency Based Curriculum Learning Improves Robustness and Training Speed,deep_learning,NeurIPS 2025 poster,,poster,1,,,0,5,5,86,1155,0,0,,,,,,
7RErGDbO6K,Faster Algorithms for Structured John Ellipsoid Computation,optimization,NeurIPS 2025 poster,,poster,1,,,0,5,1,59,1213,0,0,,,,,,
vrbUfvcNZ6,Faster Fixed-Point Methods for Multichain MDPs,reinforcement_learning,NeurIPS 2025 poster,,poster,1,,,0,2,5,46,1300,0,0,,,,,,
8PHOPPH35D,Faster Generic Identification in Tree-Shaped Structural Causal Models,probabilistic_methods,NeurIPS 2025 poster,,poster,1,,,0,2,4,69,686,0,0,,,,,,
VrYCLQ5inI,Faster Video Diffusion with Trainable Sparse Attention,deep_learning,NeurIPS 2025 poster,,poster,1,,,0,8,1,54,1594,1,0,,,,,,
KFPTmlW6ec,FastJAM: a Fast Joint Alignment Model for Images,applications,NeurIPS 2025 poster,,poster,1,,,0,4,5,48,1359,0,0,,,,,,
jaMPaFDAaZ,FastLongSpeech: Enhancing Large Speech-Language Models for Efficient Long-Speech Processing,applications,NeurIPS 2025 poster,,poster,1,,,0,6,3,91,1424,0,0,,,,,,
2xS4VtpApy,FastVID: Dynamic Density Pruning for Fast Video Large Language Models,deep_learning,NeurIPS 2025 poster,,poster,1,,,0,7,2,69,1399,1,0,,,,,,
eTmvwxohRx,Feasibility-Aware Decision-Focused Learning for Predicting Parameters in the Constraints,optimization,NeurIPS 2025 poster,,poster,1,,,0,4,3,88,1749,0,0,,,,,,
GQXeLGYMda,FEAT: Free energy Estimators with Adaptive Transport,probabilistic_methods,NeurIPS 2025 poster,,poster,1,,,0,7,4,52,836,1,0,,,,,,
xYik0sKYVo,Feature Distillation is the Better Choice for Model-Heterogeneous Federated Learning,other,NeurIPS 2025 poster,,poster,1,,,0,7,2,84,1531,0,0,,,,,,
JMtVNZ8Np7,Feature Unlearning: Theoretical Foundations and Practical Applications with Shuffling,general_machine_learning,NeurIPS 2025 poster,,poster,1,,,0,3,2,85,1224,0,0,,,,,,
88MXvVn5dl,Feature-aware Modulation for Learning from Temporal Tabular Data,deep_learning,NeurIPS 2025 poster,,poster,1,,,0,2,4,64,1266,0,0,,,,,,
bLXfEMe1Dk,Feature-Based Instance Neighbor Discovery: Advanced Stable Test-Time Adaptation in Dynamic World,deep_learning,NeurIPS 2025 poster,,poster,1,,,0,7,3,96,1517,1,0,,,,,,
DfeHiyTz2W,FedEL: Federated Elastic Learning for Heterogeneous Devices,deep_learning,NeurIPS 2025 poster,,poster,1,,,0,5,2,59,1385,0,0,,,,,,
AlSHcopwHi,Federated Continual Learning via Orchestrating Multi-Scale Expertise,deep_learning,NeurIPS 2025 poster,,poster,1,,,0,4,2,68,1273,0,0,,,,,,
